featuretype,country,region,featurecode,featurename,measurecode,use_for_statistics,report_obligation
species,HR,ALP,6908,Morimus asper funereus,CB13,Yes,mandatory
species,BE,CON,1324,Myotis myotis,CA03,Yes,mandatory
species,BE,CON,1324,Myotis myotis,CA02,Yes,mandatory
species,BE,CON,1324,Myotis myotis,CF12,Yes,mandatory
species,BE,CON,1324,Myotis myotis,CF03,Yes,mandatory
species,CY,MED,2283,Chionodoxa lochiae,CN02,Yes,mandatory
species,CY,MED,2296,Scilla morrisii,CA01,Yes,mandatory
species,CY,MED,2296,Scilla morrisii,CE01,Yes,mandatory
species,CY,MED,2296,Scilla morrisii,CL01,Yes,mandatory
species,CY,MED,2296,Scilla morrisii,CS01,Yes,mandatory
species,CY,MED,2283,Chionodoxa lochiae,CF01,Yes,mandatory
species,CY,MED,2283,Chionodoxa lochiae,CL02,Yes,mandatory
species,CY,MED,2283,Chionodoxa lochiae,CS01,Yes,mandatory
species,CY,MED,2283,Chionodoxa lochiae,CN01,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CI03,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CG04,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CF03,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CE01,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CF01,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CC01,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CI01,Yes,mandatory
species,PT,MAC,1471,Spergularia azorica,CF12,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CI03,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CG04,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CA01,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CB01,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CE01,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CF03,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CB15,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CA08,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CA03,Yes,mandatory
species,PT,MAC,6985,Vandenboschia speciosa,CI01,Yes,mandatory
species,PT,MED,1302,Rhinolophus mehelyi,CC01,Yes,mandatory
species,PT,MED,1302,Rhinolophus mehelyi,CC14,Yes,mandatory
species,PT,MED,1302,Rhinolophus mehelyi,CF03,Yes,mandatory
species,PT,MED,1302,Rhinolophus mehelyi,CH03,Yes,mandatory
species,PT,MED,1302,Rhinolophus mehelyi,CL03,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CA09,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CA11,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CB05,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CB09,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CB14,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CG03,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CI02,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CJ02,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CS03,Yes,mandatory
species,CZ,CON,1166,Triturus cristatus,CA02,Yes,mandatory
species,CZ,CON,1308,Barbastella barbastellus,CF03,Yes,mandatory
species,CZ,CON,1308,Barbastella barbastellus,CJ02,Yes,mandatory
species,CZ,CON,1308,Barbastella barbastellus,CA09,Yes,mandatory
species,CZ,CON,1308,Barbastella barbastellus,CB01,Yes,mandatory
species,CZ,CON,5003,Myotis alcathoe,CF03,Yes,optional
species,CZ,CON,5003,Myotis alcathoe,CJ02,Yes,optional
species,CZ,CON,5003,Myotis alcathoe,CA09,Yes,optional
species,CZ,CON,5003,Myotis alcathoe,CB01,Yes,optional
species,CZ,CON,5365,Hypsugo savii,CJ02,No,optional
species,SE,BOR,1903,Liparis loeselii,CA03,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CA04,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CA05,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CA07,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CA10,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CB10,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CJ03,Yes,mandatory
species,SE,BOR,1903,Liparis loeselii,CE06,Yes,mandatory
species,SE,MBAL,1365,Phoca vitulina,CG01,Yes,mandatory
species,SE,MBAL,1365,Phoca vitulina,CG02,Yes,mandatory
species,SE,MBAL,1365,Phoca vitulina,CG05,Yes,mandatory
species,SE,MBAL,1365,Phoca vitulina,CF10,Yes,mandatory
species,AT,ALP,4104,Himantoglossum adriaticum,CA03,Yes,mandatory
species,AT,ALP,4104,Himantoglossum adriaticum,CA04,Yes,mandatory
species,AT,CON,1307,Myotis blythii,CF12,Yes,mandatory
species,AT,CON,1321,Myotis emarginatus,CF12,Yes,mandatory
species,AT,CON,5085,Barbus barbus,CA11,Yes,optional
species,AT,CON,5085,Barbus barbus,CC04,Yes,optional
species,AT,CON,5085,Barbus barbus,CE01,Yes,optional
species,AT,CON,5085,Barbus barbus,CG03,Yes,optional
species,AT,CON,5085,Barbus barbus,CN02,Yes,optional
species,AT,ALP,1037,Ophiogomphus cecilia,CS03,Yes,mandatory
species,AT,ALP,1037,Ophiogomphus cecilia,CA11,Yes,mandatory
species,AT,ALP,1038,Leucorrhinia albifrons,CS03,Yes,optional
species,AT,CON,1014,Vertigo angustior,CS03,Yes,mandatory
species,AT,CON,1014,Vertigo angustior,CB14,Yes,mandatory
species,SI,ALP,5345,Rutilus virgo,CJ01,Yes,mandatory
species,SI,CON,4026,Rhysodes sulcatus,CB02,Yes,mandatory
species,SI,CON,4026,Rhysodes sulcatus,CB06,Yes,mandatory
species,SI,CON,4026,Rhysodes sulcatus,CB05,Yes,mandatory
species,SI,CON,4026,Rhysodes sulcatus,CB03,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CE06,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CG04,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CA02,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CA04,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CF03,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CS01,Yes,mandatory
species,CZ,CON,1335,Spermophilus citellus,CA01,Yes,mandatory
species,SI,ALP,1083,Lucanus cervus,CA02,Yes,mandatory
species,SI,ALP,1083,Lucanus cervus,CB02,Yes,mandatory
species,SI,ALP,1083,Lucanus cervus,CB05,Yes,mandatory
species,SI,ALP,1083,Lucanus cervus,CF09,Yes,mandatory
species,SI,ALP,1087,Rosalia alpina,CB05,Yes,mandatory
species,SI,ALP,1087,Rosalia alpina,CB04,Yes,mandatory
species,SI,CON,5339,Rhodeus amarus,CA11,Yes,mandatory
species,SI,CON,5339,Rhodeus amarus,CJ01,Yes,mandatory
species,SI,CON,5339,Rhodeus amarus,CG03,Yes,mandatory
species,SI,CON,5339,Rhodeus amarus,CJ02,Yes,mandatory
species,SI,CON,5339,Rhodeus amarus,CJ03,Yes,mandatory
species,CZ,PAN,1061,Maculinea nausithous,CA05,Yes,mandatory
species,CZ,PAN,1061,Maculinea nausithous,CB01,Yes,mandatory
species,CZ,PAN,1061,Maculinea nausithous,CA03,Yes,mandatory
species,SI,CON,1032,Unio crassus,CA09,Yes,mandatory
species,SI,CON,1032,Unio crassus,CA15,Yes,mandatory
species,SI,CON,1032,Unio crassus,CF04,Yes,mandatory
species,SI,CON,1032,Unio crassus,CF10,Yes,mandatory
species,SI,CON,1032,Unio crassus,CG02,Yes,mandatory
species,SI,CON,1032,Unio crassus,CN01,Yes,mandatory
species,SK,ALP,1026,Helix pomatia,CB05,Yes,optional
species,SK,ALP,1026,Helix pomatia,CB08,Yes,optional
species,SK,ALP,1026,Helix pomatia,CN01,Yes,optional
species,SK,ALP,1130,Aspius aspius,CC04,Yes,mandatory
species,SK,ALP,1130,Aspius aspius,CJ02,Yes,mandatory
species,SK,ALP,1130,Aspius aspius,CJ03,Yes,mandatory
species,SK,ALP,1314,Myotis daubentonii,CA11,Yes,optional
species,SK,ALP,1314,Myotis daubentonii,CB01,Yes,optional
species,SK,ALP,1314,Myotis daubentonii,CE01,Yes,optional
species,SK,ALP,1337,Castor fiber,CJ02,Yes,mandatory
species,SK,ALP,1337,Castor fiber,CN01,Yes,mandatory
species,SK,ALP,1337,Castor fiber,CF10,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CI01,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CI03,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CB15,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CB09,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CB10,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CB14,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CF04,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CF05,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CN02,Yes,mandatory
species,SK,ALP,4046,Cordulegaster heros,CB05,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CI01,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CI03,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CA10,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CA11,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CC03,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CC04,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CC13,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CF04,Yes,mandatory
species,SK,PAN,1037,Ophiogomphus cecilia,CF05,Yes,mandatory
species,SK,PAN,1040,Stylurus flavipes,CI03,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CA10,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CA11,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CC03,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CC04,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CC13,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CF04,Yes,optional
species,SK,PAN,1040,Stylurus flavipes,CF05,Yes,optional
species,SK,PAN,1067,Lopinga achine,CB03,Yes,optional
species,SK,PAN,1067,Lopinga achine,CA01,Yes,optional
species,SK,PAN,1083,Lucanus cervus,CB01,Yes,mandatory
species,SK,PAN,1083,Lucanus cervus,CB02,Yes,mandatory
species,SK,PAN,1083,Lucanus cervus,CB04,Yes,mandatory
species,SK,PAN,1083,Lucanus cervus,CB05,Yes,mandatory
species,SK,PAN,1083,Lucanus cervus,CB09,Yes,mandatory
species,SK,PAN,1083,Lucanus cervus,CA02,Yes,mandatory
species,SK,PAN,1220,Emys orbicularis,CA01,Yes,mandatory
species,SK,PAN,1220,Emys orbicularis,CA10,Yes,mandatory
species,SK,PAN,1220,Emys orbicularis,CF10,Yes,mandatory
species,SK,PAN,1220,Emys orbicularis,CA09,Yes,mandatory
species,SK,PAN,1261,Lacerta agilis,CA05,Yes,optional
species,SK,PAN,1261,Lacerta agilis,CA01,Yes,optional
species,SK,PAN,1261,Lacerta agilis,CF01,Yes,optional
species,SK,PAN,1305,Rhinolophus euryale,CA09,Yes,mandatory
species,SK,PAN,1305,Rhinolophus euryale,CE01,Yes,mandatory
species,SK,PAN,1323,Myotis bechsteinii,CB01,Yes,mandatory
species,SK,PAN,1323,Myotis bechsteinii,CB14,Yes,mandatory
species,SK,PAN,1357,Martes martes,CB05,Yes,optional
species,SK,PAN,1357,Martes martes,CG04,Yes,optional
species,SK,PAN,1357,Martes martes,CE01,Yes,optional
species,SK,PAN,2011,Umbra krameri,CA01,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CA11,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CA15,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CF05,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CI03,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CJ03,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CN02,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CS01,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CS02,Yes,mandatory
species,SK,PAN,2011,Umbra krameri,CS03,Yes,mandatory
species,FR,CON,4056,Anisus vorticulus,CF10,Yes,mandatory
species,FR,CON,4056,Anisus vorticulus,CJ03,Yes,mandatory
species,FR,CON,4056,Anisus vorticulus,CC08,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CS02,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CS03,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CH03,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CS01,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CE07,Yes,mandatory
species,FR,ATL,1585,Viola hispida,CL01,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CA07,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CA03,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CF01,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CA04,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CA05,Yes,mandatory
species,FR,ALP,1059,Maculinea teleius,CF03,Yes,mandatory
species,FR,ATL,1318,Myotis dasycneme,CL01,Yes,mandatory
species,FR,ATL,1318,Myotis dasycneme,CA10,Yes,mandatory
species,FR,ATL,1318,Myotis dasycneme,CH03,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CB08,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CC04,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CF03,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CE06,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CG14,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CE01,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CG05,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CA11,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CJ02,Yes,mandatory
species,FR,CON,1355,Lutra lutra,CJ03,Yes,mandatory
species,FR,CON,1381,Dicranum viride,CB15,Yes,mandatory
species,FR,CON,1381,Dicranum viride,CB05,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CA09,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CA01,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CF03,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CA02,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CF09,Yes,mandatory
species,FR,CON,1304,Rhinolophus ferrumequinum,CH03,Yes,mandatory
species,BG,CON,1091,Astacus astacus,CA15,Yes,optional
species,BG,CON,1091,Astacus astacus,CC04,Yes,optional
species,BG,CON,1091,Astacus astacus,CI01,Yes,optional
species,BG,CON,1091,Astacus astacus,CC07,Yes,optional
species,BG,CON,1160,Zingel streber,CN02,Yes,mandatory
species,BG,CON,1160,Zingel streber,CN01,Yes,mandatory
species,BG,CON,1160,Zingel streber,CJ01,Yes,mandatory
species,BG,CON,1160,Zingel streber,CG04,Yes,mandatory
species,BG,CON,1160,Zingel streber,CG02,Yes,mandatory
species,BG,CON,1160,Zingel streber,CG01,Yes,mandatory
species,BG,CON,1160,Zingel streber,CE01,Yes,mandatory
species,BG,CON,5347,Sabanejewia bulgarica,CJ02,Yes,mandatory
species,BG,CON,5347,Sabanejewia bulgarica,CJ01,Yes,mandatory
species,BG,BLS,1283,Coronella austriaca,CA01,Yes,optional
species,BG,CON,1213,Rana temporaria,CA01,Yes,optional
species,BG,CON,1213,Rana temporaria,CA02,Yes,optional
species,BG,CON,1213,Rana temporaria,CB08,Yes,optional
species,BG,CON,1213,Rana temporaria,CA09,Yes,optional
species,BG,CON,1213,Rana temporaria,CA15,Yes,optional
species,BG,CON,1213,Rana temporaria,CC04,Yes,optional
species,BG,CON,1213,Rana temporaria,CE01,Yes,optional
species,BG,CON,1213,Rana temporaria,CA06,Yes,optional
species,BG,CON,1213,Rana temporaria,CE06,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CA01,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CB08,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CA02,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CA05,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CB09,Yes,optional
species,BG,ALP,1238,Podarcis erhardii,CA07,Yes,optional
species,BG,CON,1371,Rupicapra rupicapra balcanica,CL04,Yes,mandatory
species,BG,CON,1371,Rupicapra rupicapra balcanica,CG04,Yes,mandatory
species,BG,CON,1371,Rupicapra rupicapra balcanica,CL01,Yes,mandatory
species,BG,CON,1371,Rupicapra rupicapra balcanica,CL02,Yes,mandatory
species,BG,CON,1371,Rupicapra rupicapra balcanica,CL03,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CA08,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CF01,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CF02,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CA09,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CG04,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CF03,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CF10,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CF04,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CI01,Yes,mandatory
species,HR,CON,1093,Austropotamobius torrentium,CI07,Yes,mandatory
species,HR,CON,1159,Zingel zingel,CX02,Yes,mandatory
species,HR,CON,1159,Zingel zingel,CJ01,Yes,mandatory
species,HR,CON,1159,Zingel zingel,CJ02,Yes,mandatory
species,HR,MED,2373,Mauremys rivulata,CI01,Yes,mandatory
species,HR,MED,2373,Mauremys rivulata,CJ02,Yes,mandatory
species,HR,MED,6968,Telestes miloradi,CA09,Yes,mandatory
species,HR,MED,6968,Telestes miloradi,CJ02,Yes,mandatory
species,HR,MED,6968,Telestes miloradi,CJ03,Yes,mandatory
species,HR,MED,6968,Telestes miloradi,CI03,Yes,mandatory
species,FR,MED,1032,Unio crassus,CA02,Yes,mandatory
species,FR,MED,1032,Unio crassus,CA01,Yes,mandatory
species,FR,MED,1032,Unio crassus,CE01,Yes,mandatory
species,FR,MED,1032,Unio crassus,CA09,Yes,mandatory
species,FR,MED,1032,Unio crassus,CC04,Yes,mandatory
species,FR,MED,1032,Unio crassus,CE02,Yes,mandatory
species,FR,MED,1032,Unio crassus,CA15,Yes,mandatory
species,FR,MED,1032,Unio crassus,CC05,Yes,mandatory
species,FR,ATL,1079,Limoniscus violaceus,CB04,Yes,mandatory
species,FR,ATL,1079,Limoniscus violaceus,CB05,Yes,mandatory
species,FR,ATL,1079,Limoniscus violaceus,CB06,Yes,mandatory
species,HR,MED,6344,Chondrostoma knerii,CA09,Yes,mandatory
species,HR,MED,6344,Chondrostoma knerii,CF10,Yes,mandatory
species,HR,MED,6344,Chondrostoma knerii,CJ02,Yes,mandatory
species,HR,MED,6344,Chondrostoma knerii,CI03,Yes,mandatory
species,HR,MED,6899,Phoxinellus alepidotus,CA09,Yes,mandatory
species,HR,MED,6899,Phoxinellus alepidotus,CA11,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CA11,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CC01,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CC13,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CF05,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CF10,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CF11,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CJ01,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CG12,Yes,mandatory
species,RO,CON,1159,Zingel zingel,CF04,Yes,mandatory
species,BG,BLS,1014,Vertigo angustior,CA15,Yes,mandatory
species,BG,BLS,1014,Vertigo angustior,CJ01,Yes,mandatory
species,BG,BLS,1014,Vertigo angustior,CA07,Yes,mandatory
species,BG,BLS,1014,Vertigo angustior,CA09,Yes,mandatory
species,BG,BLS,1014,Vertigo angustior,CA01,Yes,mandatory
species,RO,BLS,1363,Felis silvestris,CE06,Yes,optional
species,RO,BLS,1363,Felis silvestris,CG04,Yes,optional
species,RO,BLS,1363,Felis silvestris,CI05,Yes,optional
species,RO,BLS,1363,Felis silvestris,CI07,Yes,optional
species,RO,BLS,1363,Felis silvestris,CL04,Yes,optional
species,SE,BOR,1088,Cerambyx cerdo,CS01,Yes,mandatory
species,SE,BOR,1088,Cerambyx cerdo,CS03,Yes,mandatory
species,SE,BOR,1088,Cerambyx cerdo,CA04,Yes,mandatory
species,SE,BOR,1088,Cerambyx cerdo,CA07,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CI02,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CI03,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CS01,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CS03,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CJ02,Yes,mandatory
species,ES,MED,1133,Anaecypris hispanica,CJ03,Yes,mandatory
species,ES,MED,1326,Plecotus auritus,CB05,Yes,optional
species,ES,MED,1326,Plecotus auritus,CB06,Yes,optional
species,ES,MED,1326,Plecotus auritus,CB09,Yes,optional
species,ES,MED,1326,Plecotus auritus,CF12,Yes,optional
species,ES,MED,1326,Plecotus auritus,CS03,Yes,optional
species,ES,ALP,1352,Canis lupus,CG04,No,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CA09,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CI01,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CI02,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CJ01,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CN01,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CS03,Yes,mandatory
species,LU,CON,1044,Coenagrion mercuriale,CA05,Yes,mandatory
species,ES,ATL,1368,Capra pyrenaica,CA05,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CB01,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CB04,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CG03,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CI07,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CG02,Yes,optional
species,ES,ATL,1368,Capra pyrenaica,CS01,Yes,optional
species,ES,MAC,1667,Convolvulus lopez-socasii,CG02,Yes,mandatory
species,ES,MAC,1667,Convolvulus lopez-socasii,CS02,Yes,mandatory
species,ES,MED,1526,Saxifraga vayredana,CS03,Yes,optional
species,ES,MAC,1535,Bencomia brachystachya,CG02,Yes,mandatory
species,ES,MAC,1535,Bencomia brachystachya,CA06,Yes,mandatory
species,ES,MED,1569,Erodium paularense,CC07,Yes,mandatory
species,ES,MED,1569,Erodium paularense,CA05,Yes,mandatory
species,ES,MED,1569,Erodium paularense,CB05,Yes,mandatory
species,ES,MED,1569,Erodium paularense,CE01,Yes,mandatory
species,ES,MAC,6295,Ceropegia dichotoma subsp. krainzii,CG02,Yes,mandatory
species,CZ,CON,1057,Parnassius apollo,CS03,Yes,optional
species,CZ,CON,1058,Maculinea arion,CA05,Yes,optional
species,SE,CON,1979,Bryhnia novae-angliae,CB05,Yes,mandatory
species,SE,CON,1979,Bryhnia novae-angliae,CB06,Yes,mandatory
species,SE,CON,1979,Bryhnia novae-angliae,CB14,Yes,mandatory
species,SE,CON,1979,Bryhnia novae-angliae,CJ02,Yes,mandatory
species,SE,CON,1979,Bryhnia novae-angliae,CJ03,Yes,mandatory
species,SE,BOR,1477,Pulsatilla patens,CA03,Yes,mandatory
species,SE,BOR,1477,Pulsatilla patens,CA04,Yes,mandatory
species,SE,BOR,1477,Pulsatilla patens,CA07,Yes,mandatory
species,SE,BOR,1477,Pulsatilla patens,CS01,Yes,mandatory
species,SE,BOR,1477,Pulsatilla patens,CS03,Yes,mandatory
species,SE,BOR,1919,Agathidium pulchellum,CB01,Yes,mandatory
species,SE,BOR,1919,Agathidium pulchellum,CB04,Yes,mandatory
species,SE,BOR,1919,Agathidium pulchellum,CB05,Yes,mandatory
species,SE,BOR,1919,Agathidium pulchellum,CB14,Yes,mandatory
