country,region,habitatcode,habitatname,priority,presence,group
IE,MATL,1110,Sandbanks which are slightly covered by sea water all the time,N,PRE,Coastal habitats
IE,MATL,1140,Mudflats and sandflats not covered by seawater at low tide,N,PRE,Coastal habitats
IE,MATL,1160,Large shallow inlets and bays,N,PRE,Coastal habitats
IE,ATL,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
IE,MATL,1180,Submarine structures made by leaking gases,N,PRE,Coastal habitats
IE,ATL,91J0,Taxus baccata woods of the British Isles,Y,PRE,Forests
IE,ATL,1150,Coastal lagoons,Y,PRE,Coastal habitats
IE,MATL,1170,Reefs,N,PRE,Coastal habitats
IE,ATL,2150,Atlantic decalcified fixed dunes (Calluno-Ulicetea),Y,PRE,Dune habitats
IE,ATL,1210,Annual vegetation of drift lines,N,PRE,Coastal habitats
IE,MATL,1130,Estuaries,N,PRE,Coastal habitats
IE,ATL,1220,Perennial vegetation of stony banks,N,PRE,Coastal habitats
IE,ATL,1230,Vegetated sea cliffs of the Atlantic and Baltic Coasts,N,PRE,Coastal habitats
IE,ATL,1310,Salicornia and other annuals colonizing mud and sand,N,PRE,Coastal habitats
IE,ATL,1330,Atlantic salt meadows (Glauco-Puccinellietalia maritimae),N,PRE,Coastal habitats
IE,ATL,1410,Mediterranean salt meadows (Juncetalia maritimi),N,PRE,Coastal habitats
IE,ATL,6170,Alpine and subalpine calcareous grasslands,N,SCR,Grasslands
IE,ATL,2110,Embryonic shifting dunes,N,PRE,Dune habitats
IE,ATL,2120,Shifting dunes along the shoreline with Ammophila arenaria ("white dunes"),N,PRE,Dune habitats
IE,ATL,2140,Decalcified fixed dunes with Empetrum nigrum,Y,PRE,Dune habitats
IE,ATL,1420,Mediterranean and thermo-Atlantic halophilous scrubs (Sarcocornetea fruticosi),N,PRE,Coastal habitats
IE,ATL,2170,Dunes with Salix repens ssp. argentea (Salicion arenariae),N,PRE,Dune habitats
IE,ATL,2190,Humid dune slacks,N,PRE,Dune habitats
IE,ATL,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
IE,ATL,6150,Siliceous alpine and boreal grasslands,N,SCR,Grasslands
IE,ATL,6130,Calaminarian grasslands of the Violetalia calaminariae,N,PRE,Grasslands
IE,ATL,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
IE,ATL,4060,Alpine and Boreal heaths,N,PRE,Heath and scrub
IE,ATL,4030,European dry heaths,N,PRE,Heath and scrub
IE,ATL,2130,Fixed coastal dunes with herbaceous vegetation ("grey dunes"),Y,PRE,Dune habitats
IE,ATL,3270,Rivers with muddy banks with Chenopodion rubri p.p. and Bidention p.p. vegetation,N,PRE,Freshwater habitats
IE,ATL,3110,Oligotrophic waters containing very few minerals of sandy plains (Littorelletalia uniflorae),N,PRE,Freshwater habitats
IE,ATL,3180,Turloughs,Y,PRE,Freshwater habitats
IE,ATL,3160,Natural dystrophic lakes and ponds,N,PRE,Freshwater habitats
IE,ATL,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
IE,ATL,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
IE,ATL,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
IE,ATL,4010,Northern Atlantic wet heaths with Erica tetralix,N,PRE,Heath and scrub
IT,MED,2270,Wooded dunes with Pinus pinea and/or Pinus pinaster,Y,PRE,Dune habitats
IT,MED,3120,"Oligotrophic waters containing very few minerals generally on sandy soils of the West Mediterranean, with Isoetes spp.",N,PRE,Freshwater habitats
IT,MED,2230,Malcolmietalia dune grasslands,N,PRE,Dune habitats
IT,MED,2260,Cisto-Lavenduletalia dune sclerophyllous scrubs,N,PRE,Dune habitats
IT,MED,2250,Coastal dunes with Juniperus spp.,Y,PRE,Dune habitats
IT,MED,2240,Brachypodietalia dune grasslands with annuals,N,PRE,Dune habitats
IT,MED,2210,Crucianellion maritimae fixed beach dunes,N,PRE,Dune habitats
IT,MED,2120,Shifting dunes along the shoreline with Ammophila arenaria ("white dunes"),N,PRE,Dune habitats
IT,MED,2110,Embryonic shifting dunes,N,PRE,Dune habitats
IT,MED,1510,Mediterranean salt steppes (Limonietalia),Y,PRE,Coastal habitats
IT,MED,1430,Halo-nitrophilous scrubs (Pegano-Salsoletea),N,PRE,Coastal habitats
IT,MED,1420,Mediterranean and thermo-Atlantic halophilous scrubs (Sarcocornetea fruticosi),N,PRE,Coastal habitats
IT,MED,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
IT,MED,1310,Salicornia and other annuals colonizing mud and sand,N,PRE,Coastal habitats
IT,MED,5110,Stable xerothermophilous formations with Buxus sempervirens on rock slopes (Berberidion p.p.),N,PRE,Sclerophyllous scrub
IT,MED,1410,Mediterranean salt meadows (Juncetalia maritimi),N,PRE,Coastal habitats
IT,MED,3270,Rivers with muddy banks with Chenopodion rubri p.p. and Bidention p.p. vegetation,N,PRE,Freshwater habitats
IT,MED,5220,Arborescent matorral with Zyziphus,Y,PRE,Sclerophyllous scrub
IT,MED,5210,Arborescent matorral with Juniperus spp.,N,PRE,Sclerophyllous scrub
IT,MED,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
IT,CON,91L0,Illyrian oak-hornbeam forests (Erythronio-Carpinion),N,PRE,Forests
IT,MED,4090,Endemic oro-Mediterranean heaths with gorse,N,PRE,Heath and scrub
IT,MED,1240,Vegetated sea cliffs of the Mediterranean coasts with endemic Limonium spp.,N,PRE,Coastal habitats
IT,MED,4030,European dry heaths,N,PRE,Heath and scrub
IT,MED,4060,Alpine and Boreal heaths,N,PRE,Heath and scrub
IT,MED,3280,Constantly flowing Mediterranean rivers with Paspalo-Agrostidion species and hanging curtains of Salix and Populus alba,N,PRE,Freshwater habitats
IT,MED,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
IT,MED,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
IT,MED,3250,Constantly flowing Mediterranean rivers with Glaucium flavum,N,PRE,Freshwater habitats
IT,MED,3240,Alpine rivers and their ligneous vegetation with Salix elaeagnos,N,PRE,Freshwater habitats
IT,CON,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
IT,MED,3170,Mediterranean temporary ponds,Y,PRE,Freshwater habitats
IT,MED,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
IT,MED,3290,Intermittently flowing Mediterranean rivers of the Paspalo-Agrostidion,N,PRE,Freshwater habitats
IT,CON,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,CON,9190,Old acidophilous oak woods with Quercus robur on sandy plains,N,PRE,Forests
IT,CON,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
IT,CON,9160,Sub-Atlantic and medio-European oak or oak-hornbeam forests of the Carpinion betuli,N,PRE,Forests
IT,CON,9130,Asperulo-Fagetum beech forests,N,PRE,Forests
IT,CON,9110,Luzulo-Fagetum beech forests,N,PRE,Forests
IT,CON,8240,Limestone pavements,Y,PRE,Rocky habitats
IT,CON,9210,Apennine beech forests with Taxus and Ilex,Y,PRE,Forests
IT,CON,8220,Siliceous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,CON,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
IT,CON,8130,Western Mediterranean and thermophilous scree,N,PRE,Rocky habitats
IT,CON,8120,Calcareous and calcshist screes of the montane to alpine levels (Thlaspietea rotundifolii),N,PRE,Rocky habitats
IT,CON,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),N,PRE,Rocky habitats
IT,CON,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
IT,MED,5230,Arborescent matorral with Laurus nobilis,Y,PRE,Sclerophyllous scrub
IT,MED,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
IT,CON,8230,Siliceous rock with pioneer vegetation of the Sedo-Scleranthion or of the Sedo albi-Veronicion dillenii,N,PRE,Rocky habitats
IT,CON,92A0,Salix alba and Populus alba galleries,N,PRE,Forests
IT,MED,1150,Coastal lagoons,Y,PRE,Coastal habitats
IT,CON,9540,Mediterranean pine forests with endemic Mesogean pines,N,PRE,Forests
IT,CON,9530,(Sub-) Mediterranean pine forests with endemic black pines,Y,PRE,Forests
IT,CON,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
IT,MED,9560,Endemic forests with Juniperus spp.,Y,MAR,Forests
IT,CON,9430,Subalpine and montane Pinus uncinata forests (* if on gypsum or limestone),N,PRE,Forests
IT,CON,91AA,Eastern white oak woods,Y,PRE,Forests
IT,CON,9340,Quercus ilex and Quercus rotundifolia forests,N,PRE,Forests
IT,CON,91B0,Thermophilous Fraxinus angustifolia woods,N,PRE,Forests
IT,CON,9260,Castanea sativa woods,N,PRE,Forests
IT,CON,9220,Apennine beech forests with Abies alba and beech forests with Abies nebrodensis,Y,PRE,Forests
IT,CON,91M0,Pannonian-Balkanic turkey oak-sessile oak forests,N,PRE,Forests
IT,MED,9150,Medio-European limestone beech forests of the Cephalanthero-Fagion,N,MAR,Forests
IT,MED,7110,Active raised bogs,Y,MAR,"Bogs, mires and fens"
IT,CON,91F0,"Riparian mixed forests of Quercus robur, Ulmus laevis and Ulmus minor, Fraxinus excelsior or Fraxinus angustifolia, along the great rivers (Ulmenion minoris)",N,PRE,Forests
IT,MED,1210,Annual vegetation of drift lines,N,PRE,Coastal habitats
IT,CON,9410,Acidophilous Picea forests of the montane to alpine levels (Vaccinio-Piceetea),N,PRE,Forests
IT,MED,9210,Apennine beech forests with Taxus and Ilex,Y,PRE,Forests
IT,MED,9120,Atlantic acidophilous beech forests with Ilex and sometimes also Taxus in the shrublayer (Quercion robori-petraeae or Ilici-Fagenion),N,PRE,Forests
IT,MED,9320,Olea and Ceratonia forests,N,PRE,Forests
IT,MED,92D0,Southern riparian galleries and thickets (Nerio-Tamaricetea and Securinegion tinctoriae),N,PRE,Forests
IT,MED,92C0,Platanus orientalis and Liquidambar orientalis woods (Platanion orientalis),N,PRE,Forests
IT,MED,92A0,Salix alba and Populus alba galleries,N,PRE,Forests
IT,MED,9260,Castanea sativa woods,N,PRE,Forests
IT,MED,9340,Quercus ilex and Quercus rotundifolia forests,N,PRE,Forests
IT,MED,9220,Apennine beech forests with Abies alba and beech forests with Abies nebrodensis,Y,PRE,Forests
IT,MED,9350,Quercus macrolepis forests,N,PRE,Forests
IT,MED,91M0,Pannonian-Balkanic turkey oak-sessile oak forests,N,PRE,Forests
IT,MED,91L0,Illyrian oak-hornbeam forests (Erythronio-Carpinion),N,PRE,Forests
IT,MED,91F0,"Riparian mixed forests of Quercus robur, Ulmus laevis and Ulmus minor, Fraxinus excelsior or Fraxinus angustifolia, along the great rivers (Ulmenion minoris)",N,PRE,Forests
IT,MED,91B0,Thermophilous Fraxinus angustifolia woods,N,PRE,Forests
IT,MED,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
IT,MED,9160,Sub-Atlantic and medio-European oak or oak-hornbeam forests of the Carpinion betuli,N,PRE,Forests
IT,MED,91AA,Eastern white oak woods,Y,PRE,Forests
IT,MED,9250,Quercus trojana woods,N,PRE,Forests
IT,MMED,1120,Posidonia beds (Posidonion oceanicae),Y,PRE,Coastal habitats
IT,CON,8310,Caves not open to the public,N,PRE,Rocky habitats
IT,CON,7150,Depressions on peat substrates of the Rhynchosporion,N,PRE,"Bogs, mires and fens"
IT,MMED,8330,Submerged or partially submerged sea caves,N,PRE,Rocky habitats
IT,MMED,1180,Submarine structures made by leaking gases,N,PRE,Coastal habitats
IT,MMED,1170,Reefs,N,PRE,Coastal habitats
IT,MMED,1160,Large shallow inlets and bays,N,PRE,Coastal habitats
IT,MED,9330,Quercus suber forests,N,PRE,Forests
IT,MMED,1130,Estuaries,N,PRE,Coastal habitats
IT,MED,9110,Luzulo-Fagetum beech forests,N,PRE,Forests
IT,MMED,1110,Sandbanks which are slightly covered by sea water all the time,N,PRE,Coastal habitats
IT,MED,95A0,High oro-Mediterranean pine forests,N,PRE,Forests
IT,MED,9580,Mediterranean Taxus baccata woods,Y,PRE,Forests
IT,MED,9540,Mediterranean pine forests with endemic Mesogean pines,N,PRE,Forests
IT,MED,9530,(Sub-) Mediterranean pine forests with endemic black pines,Y,PRE,Forests
IT,MED,9510,Southern Apennine Abies alba forests,Y,PRE,Forests
IT,MED,9380,Forests of Ilex aquifolium,N,PRE,Forests
IT,MMED,1140,Mudflats and sandflats not covered by seawater at low tide,N,PRE,Coastal habitats
IT,ALP,2330,Inland dunes with open Corynephorus and Agrostis grasslands,N,MAR,Dune habitats
IT,ALP,9540,Mediterranean pine forests with endemic Mesogean pines,N,MAR,Forests
IT,MED,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
IT,MED,6310,Dehesas with evergreen Quercus spp.,N,PRE,Grasslands
IT,MED,62A0,Eastern sub-Mediterranean dry grasslands (Scorzoneratalia villosae),N,PRE,Grasslands
IT,MED,6230,"Species-rich Nardus grasslands, on siliceous substrates in mountain areas (and submountain areas, in Continental Europe)",Y,PRE,Grasslands
IT,MED,6220,Pseudo-steppe with grasses and annuals of the Thero-Brachypodietea,Y,PRE,Grasslands
IT,MED,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
IT,MED,6170,Alpine and subalpine calcareous grasslands,N,PRE,Grasslands
IT,MED,6510,"Lowland hay meadows (Alopecurus pratensis, Sanguisorba officinalis)",N,PRE,Grasslands
IT,MED,6130,Calaminarian grasslands of the Violetalia calaminariae,N,PRE,Grasslands
IT,MED,6110,Rupicolous calcareous or basophilic grasslands of the Alysso-Sedion albi,Y,PRE,Grasslands
IT,MED,5430,Endemic phryganas of the Euphorbio-Verbascion,N,PRE,Sclerophyllous scrub
IT,MED,5420,Sarcopoterium spinosum phryganas,N,PRE,Sclerophyllous scrub
IT,MED,5410,West Mediterranean clifftop phryganas (Astragalo-Plantaginetum subulatae),N,PRE,Sclerophyllous scrub
IT,MED,5330,Thermo-Mediterranean and pre-desert scrub,N,PRE,Sclerophyllous scrub
IT,MED,5320,Low formations of Euphorbia close to cliffs,N,PRE,Sclerophyllous scrub
IT,MED,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
IT,MED,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),N,PRE,Rocky habitats
IT,MED,8320,Fields of lava and natural excavations,N,PRE,Rocky habitats
IT,MED,8310,Caves not open to the public,N,PRE,Rocky habitats
IT,MED,8240,Limestone pavements,Y,PRE,Rocky habitats
IT,MED,8230,Siliceous rock with pioneer vegetation of the Sedo-Scleranthion or of the Sedo albi-Veronicion dillenii,N,PRE,Rocky habitats
IT,MED,8220,Siliceous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,MED,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,MED,6420,Mediterranean tall humid grasslands of the Molinio-Holoschoenion,N,PRE,Grasslands
IT,MED,8120,Calcareous and calcshist screes of the montane to alpine levels (Thlaspietea rotundifolii),N,PRE,Rocky habitats
IT,MED,5310,Laurus nobilis thickets,N,PRE,Sclerophyllous scrub
IT,MED,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
IT,MED,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
IT,MED,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
IT,MED,7150,Depressions on peat substrates of the Rhynchosporion,N,PRE,"Bogs, mires and fens"
IT,MED,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
IT,ALP,6130,Calaminarian grasslands of the Violetalia calaminariae,N,MAR,Grasslands
IT,ALP,3250,Constantly flowing Mediterranean rivers with Glaucium flavum,N,MAR,Freshwater habitats
IT,MED,8130,Western Mediterranean and thermophilous scree,N,PRE,Rocky habitats
IT,ALP,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
IT,ALP,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
IT,ALP,8230,Siliceous rock with pioneer vegetation of the Sedo-Scleranthion or of the Sedo albi-Veronicion dillenii,N,PRE,Rocky habitats
IT,ALP,8220,Siliceous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,ALP,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
IT,ALP,8130,Western Mediterranean and thermophilous scree,N,PRE,Rocky habitats
IT,ALP,8120,Calcareous and calcshist screes of the montane to alpine levels (Thlaspietea rotundifolii),N,PRE,Rocky habitats
IT,ALP,8310,Caves not open to the public,N,PRE,Rocky habitats
IT,ALP,7240,Alpine pioneer formations of Caricion bicoloris-atrofuscae,Y,PRE,"Bogs, mires and fens"
IT,ALP,8340,Permanent glaciers,N,PRE,Rocky habitats
IT,ALP,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
IT,ALP,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
IT,ALP,7150,Depressions on peat substrates of the Rhynchosporion,N,PRE,"Bogs, mires and fens"
IT,ALP,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
IT,ALP,7120,Degraded raised bogs still capable of natural regeneration,N,PRE,"Bogs, mires and fens"
IT,ALP,6520,Mountain hay meadows,N,PRE,Grasslands
IT,ALP,9220,Apennine beech forests with Abies alba and beech forests with Abies nebrodensis,Y,PRE,Forests
IT,ALP,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),N,PRE,Rocky habitats
IT,ALP,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
IT,ALP,9210,Apennine beech forests with Taxus and Ilex,Y,PRE,Forests
IT,ALP,91L0,Illyrian oak-hornbeam forests (Erythronio-Carpinion),N,PRE,Forests
IT,ALP,91K0,Illyrian Fagus sylvatica forests (Aremonio-Fagion),N,PRE,Forests
IT,ALP,91H0,Pannonian woods with Quercus pubescens,Y,PRE,Forests
IT,ALP,91F0,"Riparian mixed forests of Quercus robur, Ulmus laevis and Ulmus minor, Fraxinus excelsior or Fraxinus angustifolia, along the great rivers (Ulmenion minoris)",N,PRE,Forests
IT,ALP,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
IT,ALP,8240,Limestone pavements,Y,PRE,Rocky habitats
IT,ALP,91AA,Eastern white oak woods,Y,PRE,Forests
IT,ALP,6420,Mediterranean tall humid grasslands of the Molinio-Holoschoenion,N,PRE,Grasslands
IT,ALP,9170,Galio-Carpinetum oak-hornbeam forests,N,PRE,Forests
IT,ALP,9160,Sub-Atlantic and medio-European oak or oak-hornbeam forests of the Carpinion betuli,N,PRE,Forests
IT,ALP,9150,Medio-European limestone beech forests of the Cephalanthero-Fagion,N,PRE,Forests
IT,ALP,9140,Medio-European subalpine beech woods with Acer and Rumex arifolius,N,PRE,Forests
