country,region,speciescode,speciesname,assessment_speciescode,assessment_speciesname,presence,priority,annexII,annexIV,annexV,group
RO,STE,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
AT,ALP,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
HU,PAN,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
RO,CON,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
HR,CON,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
LT,BOR,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
RO,ALP,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
PL,ALP,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
BE,CON,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
BG,BLS,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
SK,ALP,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
SK,PAN,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
IT,CON,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
IT,ALP,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
IT,MED,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
LU,CON,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
RO,PAN,1058,Maculinea arion,1058,Maculinea arion,PRE,N,N,Y,N,Arthropods
AT,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
NL,ATL,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
HU,PAN,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
CZ,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
SI,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
ES,MED,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
CZ,PAN,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
SK,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
DE,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
PL,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
HR,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
SK,PAN,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
FR,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
AT,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
ES,ATL,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
DE,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
FR,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
PL,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
RO,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
BG,CON,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
RO,ALP,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
DE,ATL,1061,Maculinea nausithous,1061,Maculinea nausithous,PRE,N,Y,Y,N,Arthropods
CZ,PAN,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
LV,BOR,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
RO,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
RO,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
FR,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
DE,ATL,1059,Maculinea teleius,1059,Maculinea teleius,EXp,N,Y,Y,N,Arthropods
NL,ATL,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
FR,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
HU,PAN,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
RO,PAN,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
CZ,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
HR,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
DE,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
PL,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
AT,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
FR,MED,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
SI,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
SK,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
SK,PAN,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
FR,ATL,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
SI,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
IT,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
LT,BOR,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
IT,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
DE,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
PL,ALP,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
AT,CON,1059,Maculinea teleius,1059,Maculinea teleius,PRE,N,Y,Y,N,Arthropods
PT,MED,1489,Malcolmia lacera subsp. gracilima,1489,Malcolmia lacera subsp. gracilima,PRE,N,N,N,Y,Vascular plants
HR,MED,1706,Mandragora officinarum,1706,Mandragora officinarum,PRE,N,N,Y,N,Vascular plants
CY,MED,1706,Mandragora officinarum,1706,Mandragora officinarum,PRE,N,N,Y,N,Vascular plants
SK,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
SE,BOR,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
BG,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
CZ,CON,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
AT,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
SI,CON,1379,Mannia triandra,1379,Mannia triandra,SCR,N,Y,N,N,Non-vascular plants
HR,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
FR,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
IT,CON,1379,Mannia triandra,1379,Mannia triandra,MAR,N,Y,N,N,Non-vascular plants
FR,CON,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
IT,MED,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
RO,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
FR,MED,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
HU,PAN,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
AT,CON,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
IT,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
HR,CON,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
SI,ALP,1379,Mannia triandra,1379,Mannia triandra,SCR,N,Y,N,N,Non-vascular plants
DE,CON,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
DE,ALP,1379,Mannia triandra,1379,Mannia triandra,PRE,N,Y,N,N,Non-vascular plants
PT,MAC,1539,Marcetella maderensis,1539,Marcetella maderensis,PRE,N,Y,Y,N,Vascular plants
ES,MED,1030,Margaritifera auricularia,1030,Margaritifera auricularia,PRE,N,N,Y,N,Molluscs
IT,CON,1030,Margaritifera auricularia,1030,Margaritifera auricularia,EXp,N,N,Y,N,Molluscs
FR,ATL,1030,Margaritifera auricularia,1030,Margaritifera auricularia,PRE,N,N,Y,N,Molluscs
IE,ATL,1990,Margaritifera durrovensis,1990,Margaritifera durrovensis,NTAX,N,Y,N,Y,Molluscs
PT,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
FI,BOR,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
ES,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
EE,BOR,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
LV,BOR,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
FI,ALP,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
SE,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
SE,BOR,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
DE,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
SE,ALP,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
DE,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
FR,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
AT,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
CZ,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
PT,MED,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
BE,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
ES,MED,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
LU,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
IE,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
FR,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
UK,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
PL,CON,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,EXp,N,Y,N,Y,Molluscs
DK,ATL,1029,Margaritifera margaritifera,1029,Margaritifera margaritifera,PRE,N,Y,N,Y,Molluscs
SK,ALP,4003,Marmota marmota latirostris,4003,Marmota marmota latirostris,PRE,Y,Y,Y,N,Mammals
PL,ALP,4003,Marmota marmota latirostris,4003,Marmota marmota latirostris,PRE,Y,Y,Y,N,Mammals
PT,MAC,1430,Marsilea azorica,1430,Marsilea azorica,NTAX,Y,Y,Y,N,Vascular plants
PT,MED,1427,Marsilea batardae,1427,Marsilea batardae,PRE,N,Y,Y,N,Vascular plants
ES,MED,1427,Marsilea batardae,1427,Marsilea batardae,PRE,N,Y,Y,N,Vascular plants
IT,ALP,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,MAR,N,Y,Y,N,Vascular plants
SK,PAN,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
IT,MED,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
GR,MED,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
DE,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
RO,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
PL,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
HR,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
HU,PAN,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
ES,MED,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
RO,PAN,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
AT,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
PT,MED,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
FR,ATL,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
SI,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
IT,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
FR,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
RO,STE,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
BG,CON,1428,Marsilea quadrifolia,1428,Marsilea quadrifolia,PRE,N,Y,Y,N,Vascular plants
IT,MED,1429,Marsilea strigosa,1429,Marsilea strigosa,PRE,N,Y,Y,N,Vascular plants
FR,MED,1429,Marsilea strigosa,1429,Marsilea strigosa,PRE,N,Y,Y,N,Vascular plants
ES,MED,1429,Marsilea strigosa,1429,Marsilea strigosa,PRE,N,Y,Y,N,Vascular plants
PT,MAC,1390,Marsupella profunda,1390,Marsupella profunda,PRE,Y,Y,N,N,Non-vascular plants
PT,ATL,1390,Marsupella profunda,1390,Marsupella profunda,PRE,Y,Y,N,N,Non-vascular plants
UK,ATL,1390,Marsupella profunda,1390,Marsupella profunda,PRE,Y,Y,N,N,Non-vascular plants
PT,MED,1390,Marsupella profunda,1390,Marsupella profunda,PRE,Y,Y,N,N,Non-vascular plants
FI,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SE,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
RO,STE,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
DK,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
FR,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
IT,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
IE,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
HR,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
BE,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
DK,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SI,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SI,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
NL,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
GR,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SE,BOR,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
HR,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
HR,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SE,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
DE,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
HU,PAN,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
CZ,PAN,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SK,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
DE,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
RO,PAN,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
IT,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
BG,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
UK,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
FR,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
AT,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
AT,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
RO,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
LT,BOR,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
RO,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
CZ,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
FR,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
PL,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
EE,BOR,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
ES,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
PT,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
LU,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
PL,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
DE,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
ES,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
FR,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
FI,BOR,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
BE,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
LV,BOR,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
BG,CON,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
PT,ATL,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
SK,PAN,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
IT,ALP,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
ES,MED,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
BG,BLS,1357,Martes martes,1357,Martes martes,PRE,N,N,N,Y,Mammals
ES,ATL,1221,Mauremys leprosa,1221,Mauremys leprosa,PRE,N,Y,Y,N,Reptiles
FR,MED,1221,Mauremys leprosa,1221,Mauremys leprosa,PRE,N,Y,Y,N,Reptiles
ES,MED,1221,Mauremys leprosa,1221,Mauremys leprosa,PRE,N,Y,Y,N,Reptiles
PT,ATL,1221,Mauremys leprosa,1221,Mauremys leprosa,PRE,N,Y,Y,N,Reptiles
PT,MED,1221,Mauremys leprosa,1221,Mauremys leprosa,PRE,N,Y,Y,N,Reptiles
GR,MED,2373,Mauremys rivulata,2373,Mauremys rivulata,PRE,N,Y-CTC,Y-CTC,N,Reptiles
BG,BLS,2373,Mauremys rivulata,2373,Mauremys rivulata,PRE,N,Y-CTC,Y-CTC,N,Reptiles
HR,MED,2373,Mauremys rivulata,2373,Mauremys rivulata,PRE,N,Y-CTC,Y-CTC,N,Reptiles
BG,CON,2373,Mauremys rivulata,2373,Mauremys rivulata,PRE,N,Y-CTC,Y-CTC,N,Reptiles
CY,MED,2373,Mauremys rivulata,2373,Mauremys rivulata,PRE,N,Y-CTC,Y-CTC,N,Reptiles
PT,MAC,1579,Maytenus umbellata,1579,Maytenus umbellata,PRE,N,Y,Y,N,Vascular plants
DK,CON,1389,Meesia longiseta,1389,Meesia longiseta,EXp,N,Y,N,N,Non-vascular plants
RO,ALP,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
FI,ALP,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
PL,ALP,1389,Meesia longiseta,1389,Meesia longiseta,EXp,N,Y,N,N,Non-vascular plants
PL,CON,1389,Meesia longiseta,1389,Meesia longiseta,EXp,N,Y,N,N,Non-vascular plants
AT,ALP,1389,Meesia longiseta,1389,Meesia longiseta,EXp,N,Y,N,N,Non-vascular plants
RO,CON,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
SE,BOR,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
SE,ALP,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
SK,ALP,1389,Meesia longiseta,1389,Meesia longiseta,EXp,N,Y,N,N,Non-vascular plants
BG,ALP,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
FI,BOR,1389,Meesia longiseta,1389,Meesia longiseta,PRE,N,Y,N,N,Non-vascular plants
UK,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,ARR,N,N,Y-HTL,N,Mammals
DK,MBAL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,SCR,N,N,Y-HTL,N,Mammals
FR,MMED,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
DK,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,SCR,N,N,Y-HTL,N,Mammals
GR,MMED,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
PT,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
ES,MMED,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,MAR,N,N,Y-HTL,N,Mammals
ES,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
UK,MMED,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
PT,MMAC,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,PRE,N,N,Y-HTL,N,Mammals
ES,MMAC,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
IE,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,PRE,N,N,Y-HTL,N,Mammals
IT,MMED,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
FR,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
NL,MATL,1345,Megaptera novaeangliae,1345,Megaptera novaeangliae,OCC,N,N,Y-HTL,N,Mammals
IT,ALP,1062,Melanargia arge,1062,Melanargia arge,PRE,N,Y,Y,N,Arthropods
IT,MED,1062,Melanargia arge,1062,Melanargia arge,PRE,N,Y,Y,N,Arthropods
IT,CON,1062,Melanargia arge,1062,Melanargia arge,MAR,N,Y,Y,N,Arthropods
PT,MAC,1612,Melanoselinum decipiens,1612,Melanoselinum decipiens,PRE,N,Y,Y,N,Vascular plants
PT,MED,1556,Melilotus segetalis subsp. fallax,1556,Melilotus segetalis subsp. fallax,PRE,N,Y,Y,N,Vascular plants
GR,MED,1176,Mertensiella luschani,1176,Mertensiella luschani,PRE,N,Y,Y,N,Amphibians
RO,STE,2609,Mesocricetus newtoni,2609,Mesocricetus newtoni,PRE,N,Y,Y,N,Mammals
BG,CON,2609,Mesocricetus newtoni,2609,Mesocricetus newtoni,PRE,N,Y,Y,N,Mammals
BG,BLS,2609,Mesocricetus newtoni,2609,Mesocricetus newtoni,PRE,N,Y,Y,N,Mammals
ES,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,MAR,N,N,Y-HTL,N,Mammals
PT,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,OCC,N,N,Y-HTL,N,Mammals
FR,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,PRE,N,N,Y-HTL,N,Mammals
PT,MMAC,2038,Mesoplodon bidens,2038,Mesoplodon bidens,PRE,N,N,Y-HTL,N,Mammals
UK,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,OCC,N,N,Y-HTL,N,Mammals
NL,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,OCC,N,N,Y-HTL,N,Mammals
IE,MATL,2038,Mesoplodon bidens,2038,Mesoplodon bidens,PRE,N,N,Y-HTL,N,Mammals
ES,MMAC,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,PRE,N,N,Y-HTL,N,Mammals
FR,MATL,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,OCC,N,N,Y-HTL,N,Mammals
UK,MATL,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,SCR,N,N,Y-HTL,N,Mammals
ES,MATL,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,MAR,N,N,Y-HTL,N,Mammals
PT,MMAC,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,PRE,N,N,Y-HTL,N,Mammals
PT,MATL,2625,Mesoplodon densirostris,2625,Mesoplodon densirostris,OCC,N,N,Y-HTL,N,Mammals
NL,ATL,1340,Microtus oeconomus arenicola,1340,Microtus oeconomus arenicola,PRE,Y,Y,Y,N,Mammals
SK,PAN,4004,Microtus oeconomus mehelyi,4004,Microtus oeconomus mehelyi,PRE,Y,Y,Y,N,Mammals
HU,PAN,4004,Microtus oeconomus mehelyi,4004,Microtus oeconomus mehelyi,PRE,Y,Y,Y,N,Mammals
AT,CON,4004,Microtus oeconomus mehelyi,4004,Microtus oeconomus mehelyi,PRE,Y,Y,Y,N,Mammals
RO,ALP,2612,Microtus tatricus,2612,Microtus tatricus,PRE,N,Y,Y,N,Mammals
PL,ALP,2612,Microtus tatricus,2612,Microtus tatricus,PRE,N,Y,Y,N,Mammals
SK,ALP,2612,Microtus tatricus,2612,Microtus tatricus,PRE,N,Y,Y,N,Mammals
PT,MED,1310,Miniopterus schreibersii,1310,Miniopterus schreibersii,PRE,N,Y,Y,N,Mammals
